ID_BVOTE,SCRUTIN,ANNEE,TOUR,DATE,NUM_CIRC,NUM_QUARTIER,NUM_ARROND,NUM_SEC,NUM_BUREAU,NB_PROCURATION,NB_INSCRIT,NB_EMARGEMENT,NB_VOTANT,NB_VOTE_BLANC,NB_VOTE_NUL,NB_EXPRIME,ARTHAUD Nathalie,ROUSSEL Fabien,MACRON Emmanuel,LASSALLE Jean,LE PEN Marine,ZEMMOUR Eric,MELENCHON Jean-Luc,HIDALGO Anne,JADOT Yannick,PECRESSE Valerie,POUTOU Philippe,DUPONT-AIGNAN Nicolas,lat,lon
1-2,Présidentielle,2022,1,2022-04-10,01,02,01,01,2,68.0,1234.0,975.0,975,8.0,4.0,963.0,0,13.0,442.0,3.0,53.0,78.0,200.0,19.0,76.0,67,4.0,8.0,48.860999796411164,2.342771638426517
13-10,Présidentielle,2022,1,2022-04-10,09,50,13,13,10,38.0,1292.0,1003.0,1004,18.0,2.0,984.0,9,38.0,269.0,20.0,102.0,73.0,343.0,28.0,47.0,37,7.0,11.0,48.83193544625876,2.363057780540138
7-19,Présidentielle,2022,1,2022-04-10,02,28,07,07,19,83.0,1267.0,1053.0,1053,12.0,1.0,1040.0,0,7.0,451.0,14.0,69.0,160.0,106.0,18.0,60.0,139,2.0,14.0,48.85661103383572,2.3039095240688385
8-4,Présidentielle,2022,1,2022-04-10,01,32,08,08,4,91.0,1406.0,1125.0,1125,9.0,2.0,1114.0,0,4.0,547.0,5.0,53.0,184.0,79.0,10.0,57.0,165,3.0,7.0,48.87886628429173,2.309792525796506
17-9,Présidentielle,2022,1,2022-04-10,03,67,17,17,9,88.0,1605.0,1349.0,1350,12.0,2.0,1336.0,0,22.0,609.0,10.0,42.0,78.0,293.0,24.0,137.0,107,3.0,11.0,48.88805669751957,2.3168532238149826
4-2,Présidentielle,2022,1,2022-04-10,07,14,04,01,2,72.0,1154.0,956.0,956,7.0,0.0,949.0,4,16.0,396.0,12.0,51.0,75.0,228.0,24.0,83.0,48,2.0,10.0,48.85823123897838,2.3566184584455723
13-49,Présidentielle,2022,1,2022-04-10,10,51,13,13,49,73.0,1705.0,1423.0,1423,11.0,4.0,1408.0,4,37.0,472.0,14.0,72.0,65.0,477.0,48.0,138.0,65,9.0,7.0,48.82503671136177,2.349415175035495
16-34,Présidentielle,2022,1,2022-04-10,14,61,16,16,34,94.0,1689.0,1361.0,1361,9.0,6.0,1346.0,2,9.0,680.0,13.0,77.0,199.0,98.0,8.0,44.0,205,0.0,11.0,48.84939677174295,2.2631013835353513
16-25,Présidentielle,2022,1,2022-04-10,14,61,16,16,25,57.0,1502.0,1239.0,1239,12.0,3.0,1224.0,4,13.0,488.0,15.0,94.0,188.0,185.0,10.0,44.0,160,5.0,18.0,48.84726292519021,2.2559309929045877
14-22,Présidentielle,2022,1,2022-04-10,11,56,14,14,22,63.0,1525.0,1172.0,1173,21.0,7.0,1145.0,5,22.0,355.0,12.0,70.0,85.0,394.0,39.0,105.0,42,8.0,8.0,48.83295355660132,2.315112462765204
12-4,Présidentielle,2022,1,2022-04-10,08,46,12,12,4,52.0,1523.0,1199.0,1199,12.0,8.0,1179.0,8,18.0,416.0,14.0,62.0,92.0,335.0,38.0,99.0,80,6.0,11.0,48.8387309409614,2.399603009909581
9-12,Présidentielle,2022,1,2022-04-10,01,33,09,09,12,71.0,1470.0,1209.0,1209,9.0,5.0,1195.0,4,15.0,518.0,12.0,47.0,79.0,325.0,26.0,103.0,57,2.0,7.0,48.88100993633296,2.338538723700853
20-52,Présidentielle,2022,1,2022-04-10,08,80,20,20,52,48.0,1331.0,1045.0,1045,16.0,4.0,1025.0,5,23.0,258.0,16.0,72.0,62.0,427.0,27.0,81.0,33,10.0,11.0,48.84972783911852,2.404002699818416
19-22,Présidentielle,2022,1,2022-04-10,16,75,19,19,22,20.0,1530.0,1017.0,1017,11.0,2.0,1004.0,4,7.0,186.0,4.0,63.0,75.0,572.0,12.0,40.0,25,4.0,12.0,48.883997177782256,2.3931165432550894
10-11,Présidentielle,2022,1,2022-04-10,05,40,10,10,11,135.0,1617.0,1278.0,1278,9.0,5.0,1264.0,3,18.0,391.0,6.0,57.0,47.0,534.0,37.0,135.0,26,7.0,3.0,48.87223558914454,2.3686799824295877
20-18,Présidentielle,2022,1,2022-04-10,15,78,20,20,18,22.0,1448.0,1003.0,1003,19.0,11.0,973.0,3,26.0,186.0,10.0,77.0,74.0,465.0,28.0,48.0,36,10.0,10.0,48.87217062745521,2.4007027494582114
6-11,Présidentielle,2022,1,2022-04-10,11,23,06,06,11,69.0,1282.0,1008.0,1008,6.0,4.0,998.0,0,10.0,472.0,15.0,38.0,108.0,177.0,15.0,50.0,108,0.0,5.0,48.8511440683992,2.329785748385855
4-3,Présidentielle,2022,1,2022-04-10,07,14,04,01,3,77.0,1418.0,1079.0,1078,12.0,3.0,1063.0,1,16.0,449.0,11.0,43.0,65.0,293.0,27.0,113.0,32,3.0,10.0,48.85669914039026,2.361401520519799
11-50,Présidentielle,2022,1,2022-04-10,06,44,11,11,50,93.0,1792.0,1470.0,1471,17.0,5.0,1449.0,6,26.0,465.0,20.0,40.0,78.0,523.0,50.0,159.0,62,7.0,13.0,48.84992413882976,2.3905706630872965
9-15,Présidentielle,2022,1,2022-04-10,01,33,09,09,15,96.0,1488.0,1241.0,1242,13.0,1.0,1228.0,3,24.0,555.0,17.0,53.0,87.0,270.0,28.0,99.0,77,1.0,14.0,48.88322403597243,2.3296594555186805
13-9,Présidentielle,2022,1,2022-04-10,09,50,13,13,9,34.0,1257.0,939.0,939,8.0,4.0,927.0,6,26.0,213.0,18.0,95.0,46.0,365.0,28.0,55.0,43,16.0,16.0,48.82924728873352,2.360894464090846
11-17,Présidentielle,2022,1,2022-04-10,07,42,11,11,17,116.0,1542.0,1270.0,1270,16.0,8.0,1246.0,3,25.0,503.0,6.0,51.0,71.0,328.0,29.0,140.0,74,8.0,8.0,48.858974228646936,2.3692769910893112
20-25,Présidentielle,2022,1,2022-04-10,15,78,20,20,25,81.0,1561.0,1252.0,1253,15.0,7.0,1231.0,8,43.0,278.0,10.0,42.0,56.0,562.0,25.0,138.0,37,19.0,13.0,48.86686472090766,2.4043906417494147
12-33,Présidentielle,2022,1,2022-04-10,08,45,12,12,33,37.0,1498.0,1184.0,1185,18.0,4.0,1163.0,6,32.0,369.0,11.0,89.0,93.0,349.0,38.0,92.0,69,6.0,9.0,48.84343145722386,2.4030086558331214
18-45,Présidentielle,2022,1,2022-04-10,03,69,18,18,45,42.0,1611.0,1129.0,1129,9.0,6.0,1114.0,5,20.0,256.0,11.0,81.0,42.0,578.0,23.0,55.0,24,7.0,12.0,48.897092927241566,2.3341373678176955
12-29,Présidentielle,2022,1,2022-04-10,08,46,12,12,29,49.0,1352.0,1031.0,1031,9.0,2.0,1020.0,3,23.0,335.0,17.0,75.0,92.0,281.0,23.0,75.0,75,10.0,11.0,48.83191412100062,2.400966889234009
12-24,Présidentielle,2022,1,2022-04-10,08,46,12,12,24,57.0,1420.0,1087.0,1087,16.0,1.0,1070.0,1,11.0,337.0,12.0,69.0,66.0,377.0,35.0,90.0,54,9.0,9.0,48.8360838739199,2.3986864194576007
15-93,Présidentielle,2022,1,2022-04-10,13,60,15,15,93,70.0,1555.0,1209.0,1209,13.0,2.0,1194.0,2,15.0,462.0,27.0,70.0,87.0,271.0,24.0,89.0,123,7.0,17.0,48.8451911254025,2.2865464030308043
12-58,Présidentielle,2022,1,2022-04-10,07,48,12,12,58,72.0,1461.0,1147.0,1147,13.0,1.0,1133.0,2,18.0,389.0,13.0,48.0,47.0,372.0,42.0,134.0,50,12.0,6.0,48.84798550576502,2.3791026016680523
19-10,Présidentielle,2022,1,2022-04-10,16,76,19,19,10,95.0,1665.0,1317.0,1317,11.0,3.0,1303.0,5,29.0,366.0,6.0,40.0,68.0,569.0,38.0,127.0,38,9.0,8.0,48.8769410383036,2.3789224911772417
16-29,Présidentielle,2022,1,2022-04-10,14,61,16,16,29,80.0,1330.0,1062.0,1064,11.0,5.0,1048.0,3,3.0,481.0,19.0,49.0,181.0,86.0,9.0,38.0,166,3.0,10.0,48.85119171144433,2.270206216779768
20-26,Présidentielle,2022,1,2022-04-10,15,78,20,20,26,66.0,1387.0,1036.0,1036,12.0,6.0,1018.0,3,31.0,216.0,8.0,61.0,55.0,502.0,21.0,80.0,30,7.0,4.0,48.86399173851161,2.4053737979633585
16-58,Présidentielle,2022,1,2022-04-10,04,63,16,16,58,61.0,1601.0,1203.0,1206,14.0,4.0,1188.0,0,11.0,601.0,14.0,58.0,271.0,67.0,4.0,26.0,121,1.0,14.0,48.87082703503082,2.2821936279277932
15-9,Présidentielle,2022,1,2022-04-10,12,59,15,15,9,71.0,1543.0,1239.0,1238,3.0,9.0,1226.0,1,20.0,558.0,11.0,71.0,116.0,209.0,30.0,89.0,101,4.0,16.0,48.84688948024053,2.288789222671125
8-12,Présidentielle,2022,1,2022-04-10,01,31,08,08,12,65.0,1325.0,1039.0,1039,12.0,3.0,1024.0,0,2.0,441.0,20.0,104.0,157.0,116.0,13.0,42.0,119,1.0,9.0,48.87253566445706,2.316405031197583
17-3,Présidentielle,2022,1,2022-04-10,03,67,17,17,3,94.0,1515.0,1243.0,1243,21.0,7.0,1215.0,3,19.0,559.0,12.0,50.0,74.0,254.0,23.0,139.0,70,3.0,9.0,48.88551874355891,2.3233148611535275
19-20,Présidentielle,2022,1,2022-04-10,16,75,19,19,20,22.0,1523.0,1036.0,1035,9.0,5.0,1021.0,8,24.0,192.0,18.0,82.0,68.0,519.0,21.0,37.0,32,11.0,9.0,48.88322454406188,2.3973931616436404
10-9,Présidentielle,2022,1,2022-04-10,05,39,10,10,9,102.0,1642.0,1343.0,1342,21.0,2.0,1319.0,0,32.0,457.0,20.0,107.0,95.0,376.0,31.0,124.0,52,14.0,11.0,48.869174876395626,2.3608662663625997
18-36,Présidentielle,2022,1,2022-04-10,18,69,18,18,36,89.0,1501.0,1221.0,1221,15.0,3.0,1203.0,1,16.0,440.0,9.0,41.0,62.0,383.0,31.0,148.0,56,6.0,10.0,48.890625329380995,2.3387072400879485
17-47,Présidentielle,2022,1,2022-04-10,04,66,17,17,47,82.0,1452.0,1201.0,1202,13.0,2.0,1187.0,1,9.0,585.0,13.0,43.0,213.0,87.0,11.0,51.0,164,0.0,10.0,48.882840289091405,2.3083324911208383
18-40,Présidentielle,2022,1,2022-04-10,03,69,18,18,40,78.0,1591.0,1285.0,1286,13.0,10.0,1263.0,6,29.0,492.0,21.0,65.0,82.0,348.0,34.0,120.0,55,7.0,4.0,48.892738826076176,2.33305315237784
16-15,Présidentielle,2022,1,2022-04-10,14,62,16,16,15,68.0,1290.0,1044.0,1042,5.0,5.0,1032.0,0,4.0,489.0,14.0,61.0,195.0,74.0,6.0,30.0,150,3.0,6.0,48.85662358830444,2.283761695987928
12-8,Présidentielle,2022,1,2022-04-10,08,46,12,12,8,26.0,1435.0,1121.0,1120,11.0,6.0,1103.0,3,27.0,321.0,17.0,77.0,75.0,353.0,37.0,100.0,71,4.0,18.0,48.842404306249165,2.393944464493375
5-21,Présidentielle,2022,1,2022-04-10,02,17,05,05,21,97.0,1549.0,1278.0,1278,18.0,4.0,1256.0,4,26.0,507.0,11.0,51.0,77.0,356.0,27.0,116.0,72,1.0,8.0,48.84764692522292,2.3567984940953304
13-31,Présidentielle,2022,1,2022-04-10,09,50,13,13,31,57.0,1310.0,1051.0,1052,10.0,0.0,1042.0,6,33.0,344.0,13.0,68.0,64.0,312.0,33.0,89.0,61,7.0,12.0,48.83332308065926,2.3661369365538913
19-39,Présidentielle,2022,1,2022-04-10,16,75,19,19,39,50.0,1456.0,1088.0,1089,5.0,6.0,1078.0,4,23.0,278.0,8.0,63.0,71.0,485.0,25.0,79.0,22,9.0,11.0,48.87662038356811,2.4022738907506196
20-71,Présidentielle,2022,1,2022-04-10,06,77,20,20,71,79.0,1700.0,1343.0,1344,11.0,7.0,1326.0,8,21.0,225.0,13.0,49.0,53.0,757.0,25.0,124.0,21,12.0,18.0,48.86916745020104,2.386470515453093
11-47,Présidentielle,2022,1,2022-04-10,06,44,11,11,47,69.0,1781.0,1360.0,1360,18.0,2.0,1340.0,6,39.0,376.0,13.0,73.0,74.0,502.0,48.0,117.0,66,15.0,11.0,48.85261679111657,2.39499201290079
8-14,Présidentielle,2022,1,2022-04-10,01,30,08,08,14,56.0,1509.0,1143.0,1137,6.0,6.0,1125.0,1,10.0,495.0,9.0,76.0,220.0,151.0,8.0,40.0,104,0.0,11.0,48.8737499440143,2.3029834077615843
17-67,Présidentielle,2022,1,2022-04-10,04,65,17,17,67,72.0,1612.0,1328.0,1328,7.0,3.0,1318.0,3,7.0,679.0,11.0,63.0,189.0,125.0,13.0,59.0,155,2.0,12.0,48.88132184441891,2.2969036764056954
20-36,Présidentielle,2022,1,2022-04-10,15,80,20,20,36,21.0,1265.0,895.0,895,10.0,3.0,882.0,2,9.0,175.0,16.0,65.0,57.0,464.0,11.0,40.0,28,7.0,8.0,48.85522090980033,2.409319494496626
5-22,Présidentielle,2022,1,2022-04-10,02,17,05,05,22,74.0,1395.0,1148.0,1148,10.0,4.0,1134.0,3,21.0,485.0,15.0,58.0,107.0,247.0,17.0,92.0,78,1.0,10.0,48.84942169616762,2.3524887347928893
7-8,Présidentielle,2022,1,2022-04-10,02,25,07,07,8,92.0,1526.0,1239.0,1239,7.0,3.0,1229.0,5,10.0,630.0,12.0,48.0,158.0,118.0,14.0,47.0,174,3.0,10.0,48.85158746645908,2.322947541766066
18-57,Présidentielle,2022,1,2022-04-10,17,71,18,18,57,105.0,1864.0,1342.0,1342,12.0,4.0,1326.0,2,16.0,246.0,11.0,52.0,43.0,798.0,30.0,100.0,12,11.0,5.0,48.88647097977663,2.3522217498001043
1-7,Présidentielle,2022,1,2022-04-10,01,03,01,01,7,51.0,1115.0,895.0,895,9.0,2.0,884.0,1,12.0,399.0,13.0,47.0,81.0,158.0,24.0,53.0,84,3.0,9.0,48.86435679260745,2.337710069290181
14-6,Présidentielle,2022,1,2022-04-10,11,55,14,14,6,80.0,1455.0,1226.0,1226,7.0,0.0,1219.0,0,18.0,505.0,13.0,26.0,77.0,331.0,40.0,119.0,79,3.0,8.0,48.8283458720343,2.330445948529856
15-77,Présidentielle,2022,1,2022-04-10,13,60,15,15,77,56.0,1522.0,1188.0,1188,14.0,7.0,1167.0,3,28.0,409.0,15.0,87.0,104.0,279.0,35.0,77.0,103,8.0,19.0,48.83740233631675,2.2720475188800497
18-52,Présidentielle,2022,1,2022-04-10,17,71,18,18,52,94.0,1829.0,1371.0,1371,7.0,0.0,1364.0,6,27.0,289.0,12.0,59.0,57.0,670.0,34.0,143.0,40,14.0,13.0,48.8897198230404,2.358427329209735
14-34,Présidentielle,2022,1,2022-04-10,11,54,14,14,34,39.0,1379.0,1137.0,1137,10.0,3.0,1124.0,4,23.0,423.0,16.0,39.0,63.0,307.0,27.0,127.0,85,6.0,4.0,48.83171654775319,2.33647127343494
11-11,Présidentielle,2022,1,2022-04-10,07,43,11,11,11,112.0,1908.0,1528.0,1528,11.0,5.0,1512.0,1,33.0,535.0,16.0,54.0,57.0,539.0,51.0,146.0,51,22.0,7.0,48.85305020428999,2.373600583636431
10-15,Présidentielle,2022,1,2022-04-10,05,40,10,10,15,89.0,1407.0,1095.0,1095,8.0,3.0,1084.0,6,23.0,314.0,1.0,67.0,55.0,444.0,24.0,110.0,22,10.0,8.0,48.87505458313479,2.370143927391234
11-54,Présidentielle,2022,1,2022-04-10,06,44,11,11,54,88.0,1671.0,1296.0,1296,10.0,4.0,1282.0,4,25.0,406.0,20.0,47.0,87.0,455.0,32.0,121.0,67,7.0,11.0,48.8541453251965,2.388189217793608
16-46,Présidentielle,2022,1,2022-04-10,14,61,16,16,46,52.0,1196.0,903.0,903,11.0,5.0,887.0,4,10.0,275.0,20.0,76.0,122.0,260.0,4.0,30.0,61,5.0,20.0,48.83595919760764,2.2613961903575466
1-9,Présidentielle,2022,1,2022-04-10,01,04,01,01,9,42.0,957.0,762.0,765,7.0,2.0,756.0,2,5.0,357.0,12.0,29.0,96.0,100.0,5.0,47.0,90,4.0,9.0,48.86624630702395,2.331667647580904
13-16,Présidentielle,2022,1,2022-04-10,09,50,13,13,16,58.0,1940.0,1472.0,1472,20.0,8.0,1444.0,7,31.0,415.0,24.0,114.0,93.0,546.0,31.0,98.0,57,12.0,16.0,48.82564775633025,2.361872674953794
5-17,Présidentielle,2022,1,2022-04-10,02,18,05,05,17,89.0,1484.0,1197.0,1197,13.0,5.0,1179.0,2,19.0,419.0,14.0,64.0,93.0,324.0,30.0,120.0,77,7.0,10.0,48.83776431597357,2.351746263471429
12-1,Présidentielle,2022,1,2022-04-10,08,46,12,12,1,61.0,1234.0,1014.0,1014,7.0,3.0,1004.0,1,19.0,340.0,13.0,49.0,51.0,321.0,50.0,91.0,52,6.0,11.0,48.840215333098215,2.389735646273067
10-32,Présidentielle,2022,1,2022-04-10,05,37,10,10,32,101.0,1300.0,1021.0,1021,14.0,2.0,1005.0,3,24.0,307.0,10.0,41.0,40.0,436.0,24.0,83.0,27,5.0,5.0,48.87770910715442,2.3577244119863003
12-3,Présidentielle,2022,1,2022-04-10,08,46,12,12,3,43.0,1394.0,1104.0,1104,11.0,8.0,1085.0,1,23.0,373.0,13.0,62.0,97.0,295.0,32.0,93.0,75,5.0,16.0,48.84017397864413,2.3979536537947794
12-48,Présidentielle,2022,1,2022-04-10,08,47,12,12,48,64.0,1573.0,1200.0,1200,14.0,2.0,1184.0,4,24.0,279.0,12.0,75.0,87.0,476.0,33.0,106.0,55,18.0,15.0,48.8358887135074,2.3899977393032295
13-41,Présidentielle,2022,1,2022-04-10,10,51,13,13,41,61.0,1814.0,1398.0,1400,21.0,3.0,1376.0,7,28.0,348.0,18.0,76.0,58.0,607.0,29.0,120.0,61,10.0,14.0,48.82447565269504,2.3563984076212723
9-27,Présidentielle,2022,1,2022-04-10,18,36,09,09,27,84.0,1630.0,1350.0,1351,10.0,1.0,1340.0,3,22.0,484.0,9.0,49.0,72.0,427.0,46.0,166.0,45,8.0,9.0,48.88262485665523,2.3478625329229423
17-43,Présidentielle,2022,1,2022-04-10,04,66,17,17,43,62.0,1542.0,1267.0,1267,11.0,1.0,1255.0,1,6.0,666.0,17.0,42.0,225.0,71.0,8.0,56.0,159,0.0,4.0,48.88026621604021,2.3017551464692554
17-22,Présidentielle,2022,1,2022-04-10,03,68,17,17,22,34.0,1189.0,938.0,938,12.0,0.0,926.0,1,14.0,304.0,14.0,60.0,61.0,292.0,33.0,86.0,48,4.0,9.0,48.89573425150083,2.325439767422811
16-17,Présidentielle,2022,1,2022-04-10,14,62,16,16,17,93.0,1433.0,1181.0,1183,6.0,3.0,1174.0,0,5.0,615.0,5.0,50.0,154.0,74.0,7.0,37.0,219,2.0,6.0,48.8558487021951,2.272266516287356
1-4,Présidentielle,2022,1,2022-04-10,01,02,01,01,4,85.0,1308.0,974.0,974,8.0,0.0,966.0,2,16.0,309.0,17.0,63.0,76.0,310.0,23.0,79.0,53,3.0,15.0,48.86290924173637,2.348783130756082
14-4,Présidentielle,2022,1,2022-04-10,11,55,14,14,4,86.0,1503.0,1217.0,1218,9.0,6.0,1203.0,5,37.0,431.0,15.0,46.0,77.0,350.0,34.0,121.0,74,4.0,9.0,48.83265405047681,2.3326525049710662
16-60,Présidentielle,2022,1,2022-04-10,04,63,16,16,60,72.0,1547.0,1201.0,1201,6.0,0.0,1195.0,0,5.0,561.0,5.0,67.0,276.0,63.0,7.0,41.0,166,1.0,3.0,48.86583945829646,2.277637618580361
14-57,Présidentielle,2022,1,2022-04-10,10,56,14,14,57,15.0,1559.0,1017.0,1017,13.0,3.0,1001.0,4,17.0,227.0,12.0,146.0,54.0,432.0,18.0,29.0,35,10.0,17.0,48.825441052935645,2.306375610602297
17-11,Présidentielle,2022,1,2022-04-10,03,67,17,17,11,83.0,1445.0,1219.0,1219,10.0,3.0,1206.0,2,18.0,572.0,10.0,49.0,125.0,189.0,19.0,106.0,100,3.0,13.0,48.88468895276391,2.3169954893528697
12-56,Présidentielle,2022,1,2022-04-10,07,48,12,12,56,92.0,1488.0,1234.0,1234,7.0,2.0,1225.0,1,29.0,448.0,14.0,31.0,54.0,408.0,42.0,122.0,55,9.0,12.0,48.849435466687005,2.3775814524096512
15-4,Présidentielle,2022,1,2022-04-10,12,59,15,15,4,126.0,1686.0,1369.0,1369,16.0,5.0,1348.0,1,19.0,590.0,6.0,77.0,139.0,250.0,30.0,89.0,123,7.0,17.0,48.84439866990758,2.2952783839854702
5-24,Présidentielle,2022,1,2022-04-10,02,17,05,05,24,91.0,1501.0,1228.0,1228,15.0,2.0,1211.0,3,20.0,487.0,18.0,58.0,85.0,310.0,41.0,118.0,51,9.0,11.0,48.846005328401624,2.3522339257893967
20-47,Présidentielle,2022,1,2022-04-10,15,80,20,20,47,53.0,1624.0,1260.0,1260,18.0,4.0,1238.0,6,25.0,295.0,14.0,68.0,58.0,565.0,47.0,98.0,31,17.0,14.0,48.85631049924915,2.3989594555688556
19-40,Présidentielle,2022,1,2022-04-10,16,75,19,19,40,40.0,1508.0,1075.0,1075,9.0,6.0,1060.0,3,16.0,243.0,5.0,94.0,53.0,503.0,16.0,67.0,35,14.0,11.0,48.879844696064836,2.4036614840638246
13-12,Présidentielle,2022,1,2022-04-10,09,50,13,13,12,39.0,1448.0,1098.0,1098,16.0,4.0,1078.0,2,42.0,273.0,20.0,103.0,66.0,429.0,23.0,40.0,57,4.0,19.0,48.82962176030828,2.3659868280279546
20-30,Présidentielle,2022,1,2022-04-10,15,78,20,20,30,22.0,1835.0,1174.0,1174,10.0,9.0,1155.0,8,17.0,194.0,11.0,96.0,61.0,697.0,10.0,17.0,23,12.0,9.0,48.87045455829985,2.411987339553695
5-4,Présidentielle,2022,1,2022-04-10,02,20,05,05,4,83.0,1473.0,1155.0,1155,11.0,6.0,1138.0,3,16.0,466.0,7.0,55.0,111.0,257.0,22.0,81.0,99,8.0,13.0,48.85048709628357,2.347842901261561
18-54,Présidentielle,2022,1,2022-04-10,17,71,18,18,54,37.0,1338.0,985.0,985,8.0,11.0,966.0,5,20.0,174.0,8.0,65.0,29.0,526.0,33.0,81.0,10,7.0,8.0,48.889411115536824,2.355105710704763
15-61,Présidentielle,2022,1,2022-04-10,13,57,15,15,61,65.0,1523.0,1202.0,1202,16.0,9.0,1177.0,1,21.0,482.0,14.0,73.0,87.0,233.0,34.0,83.0,135,6.0,8.0,48.83831012970245,2.3042269479050224
10-23,Présidentielle,2022,1,2022-04-10,05,37,10,10,23,58.0,1260.0,998.0,998,6.0,1.0,991.0,4,19.0,303.0,13.0,29.0,43.0,369.0,38.0,112.0,41,11.0,9.0,48.88272891981298,2.3661027645073385
19-11,Présidentielle,2022,1,2022-04-10,16,76,19,19,11,74.0,1657.0,1293.0,1293,13.0,3.0,1277.0,3,34.0,340.0,7.0,46.0,56.0,552.0,47.0,131.0,52,4.0,5.0,48.87474974030677,2.3770367502903214
12-7,Présidentielle,2022,1,2022-04-10,08,46,12,12,7,71.0,1500.0,1251.0,1251,12.0,1.0,1238.0,1,22.0,506.0,8.0,46.0,93.0,302.0,24.0,101.0,117,4.0,14.0,48.8443842138093,2.395194477585367
14-38,Présidentielle,2022,1,2022-04-10,11,54,14,14,38,64.0,1329.0,1093.0,1093,11.0,5.0,1077.0,2,24.0,381.0,20.0,43.0,74.0,313.0,25.0,118.0,67,4.0,6.0,48.827604059126735,2.3339526677123117
12-40,Présidentielle,2022,1,2022-04-10,08,45,12,12,40,63.0,1316.0,1058.0,1058,10.0,4.0,1044.0,4,19.0,367.0,22.0,56.0,85.0,289.0,38.0,104.0,43,8.0,9.0,48.8401452409281,2.402378459224444
13-65,Présidentielle,2022,1,2022-04-10,09,52,13,13,65,90.0,1736.0,1459.0,1461,17.0,3.0,1441.0,2,40.0,531.0,16.0,43.0,77.0,424.0,50.0,155.0,80,8.0,15.0,48.83583090204906,2.3485515579006235
13-44,Présidentielle,2022,1,2022-04-10,10,51,13,13,44,39.0,1517.0,1046.0,1047,11.0,4.0,1032.0,1,21.0,264.0,10.0,78.0,53.0,456.0,27.0,56.0,48,10.0,8.0,48.82230626189862,2.352762522681231
19-42,Présidentielle,2022,1,2022-04-10,16,74,19,19,42,10.0,1236.0,816.0,818,9.0,5.0,804.0,4,9.0,127.0,4.0,68.0,41.0,491.0,11.0,22.0,21,1.0,5.0,48.89590380878494,2.3769503010342516
20-16,Présidentielle,2022,1,2022-04-10,15,78,20,20,16,87.0,1548.0,1279.0,1279,13.0,4.0,1262.0,5,34.0,373.0,14.0,66.0,69.0,499.0,31.0,99.0,49,10.0,13.0,48.87138916834736,2.397243575757512
17-45,Présidentielle,2022,1,2022-04-10,04,66,17,17,45,100.0,1639.0,1349.0,1349,19.0,3.0,1327.0,0,9.0,720.0,14.0,43.0,165.0,135.0,13.0,77.0,135,6.0,10.0,48.88191523596216,2.313324752969645
15-75,Présidentielle,2022,1,2022-04-10,13,60,15,15,75,54.0,1438.0,1110.0,1110,10.0,3.0,1097.0,1,11.0,465.0,12.0,94.0,105.0,198.0,9.0,70.0,117,4.0,11.0,48.83492194642122,2.2798879951545645
2-8,Présidentielle,2022,1,2022-04-10,01,08,02,01,8,93.0,1788.0,1346.0,1346,14.0,4.0,1328.0,1,21.0,516.0,12.0,65.0,65.0,410.0,53.0,117.0,53,6.0,9.0,48.86788424179377,2.3512358755928116
16-5,Présidentielle,2022,1,2022-04-10,14,62,16,16,5,71.0,1272.0,1001.0,1004,6.0,3.0,995.0,2,10.0,481.0,12.0,67.0,157.0,68.0,2.0,38.0,149,0.0,9.0,48.85628488007625,2.285923743052941
18-28,Présidentielle,2022,1,2022-04-10,18,69,18,18,28,131.0,1797.0,1461.0,1461,17.0,4.0,1440.0,3,26.0,560.0,12.0,48.0,90.0,426.0,39.0,159.0,58,9.0,10.0,48.88669347433602,2.3363961385405343
14-52,Présidentielle,2022,1,2022-04-10,10,56,14,14,52,42.0,1534.0,1129.0,1129,10.0,6.0,1113.0,5,23.0,313.0,13.0,114.0,85.0,400.0,23.0,62.0,52,9.0,14.0,48.83040306276205,2.3105206336276054
6-13,Présidentielle,2022,1,2022-04-10,11,23,06,06,13,106.0,1360.0,1124.0,1126,15.0,1.0,1110.0,2,17.0,528.0,12.0,43.0,124.0,145.0,22.0,73.0,127,1.0,16.0,48.84771205639059,2.3273390561003797
20-41,Présidentielle,2022,1,2022-04-10,15,80,20,20,41,51.0,1528.0,1085.0,1085,9.0,6.0,1070.0,4,22.0,217.0,19.0,84.0,56.0,565.0,13.0,46.0,28,6.0,10.0,48.86213149296647,2.40794129860031
6-2,Présidentielle,2022,1,2022-04-10,02,22,06,06,2,82.0,1266.0,1016.0,1016,4.0,2.0,1010.0,0,8.0,485.0,17.0,44.0,128.0,142.0,7.0,72.0,99,1.0,7.0,48.85012141883437,2.3351478219621176
17-4,Présidentielle,2022,1,2022-04-10,03,67,17,17,4,87.0,1566.0,1264.0,1264,10.0,1.0,1253.0,1,20.0,513.0,19.0,45.0,64.0,347.0,25.0,125.0,76,9.0,9.0,48.886227771751436,2.3252342524429657
5-6,Présidentielle,2022,1,2022-04-10,02,19,05,05,6,78.0,1351.0,1139.0,1139,9.0,3.0,1127.0,2,24.0,410.0,16.0,44.0,82.0,333.0,24.0,89.0,86,6.0,11.0,48.841967216113645,2.346181639518223
15-60,Présidentielle,2022,1,2022-04-10,13,57,15,15,60,79.0,1654.0,1368.0,1368,19.0,6.0,1343.0,4,27.0,551.0,16.0,80.0,133.0,234.0,35.0,92.0,154,3.0,14.0,48.83707837276755,2.302772679535494
